PS Name,Year,FIR Number, No of Person Arrested,Status of the case
Mangalore North,2014,255,,UI
Mangalore North,2014,256,1,PT
Mangalore North,2014,257,,UI
Mangalore North,2014,258,,UI
Mangalore North,2014,259,3,PT
Mangalore North,2014,260,,UI
Mangalore North,2014,261,,UI
Mangalore North,2014,262,1,UI
Mangalore North,2014,263,1,UI
Mangalore North,2014,264,,UI
Mangalore North,2014,265,,UI
Mangalore North,2014,266,,UI
Mangalore North,2014,267,2,UI
Mangalore North,2014,268,,UI
Mangalore North,2014,269,,UI
Mangalore North,2014,270,,UI
Mangalore North,2014,271,,UI
Mangalore North,2014,272,,UI
Mangalore North,2014,273,,UI
Mangalore North,2014,274,,UI
Mangalore North,2014,275,,UI
Mangalore North,2014,276,,UI
Mangalore North,2014,277,,UI
Mangalore North,2014,278,6,PT
Mangalore North,2014,279,,UI
Mangalore North,2014,280,,UI
Mangalore North,2014,281,,UI
Mangalore North,2014,282,,UI
Mangalore North,2014,283,,UI
Mangalore North,2014,284,,TRACE
Mangalore North,2014,285,,TRACE
Mangalore North,2014,286,,UI
Mangalore North,2014,287,,UI
Mangalore North,2014,288,,UI
Mangalore North,2014,289,,UI
Mangalore North,2014,290,,UI
Mangalore North,2014,291,,UI
Mangalore North,2014,292,,UI
Mangalore North,2014,293,,UI
Mangalore North,2014,294,3,UI
Mangalore North,2014,295,,UI
Mangalore North,2014,296,,UI
Mangalore North,2014,297,,UI
Mangalore North,2014,298,,UI
Mangalore North,2014,299,,UI
Mangalore North,2014,300,,UI
Mangalore North,2014,301,,UI
Mangalore North,2014,302,,UI
Mangalore North,2014,303,,UI
Mangalore North,2014,304,,UI
Mangalore North,2014,305,,UI
Mangalore North,2014,306,,UI
Mangalore North,2014,307,,TRA WPS 
Mangalore North,2014,308,,UI
Mangalore North,2014,309,,UI
Mangalore North,2014,310,,UI
Mangalore North,2014,311,,UI
Mangalore North,2014,312,,UI
Mangalore North,2014,313,,UI
Mangalore North,2014,314,,UI
Mangalore North,2014,315,,UI
Mangalore North,2014,316,,UI
Mangalore North,2014,317,,UI
Mangalore North,2014,318,,UI
Mangalore North,2014,319,,UI
Mangalore North,2014,320,,UI
Mangalore North,2014,321,,UI
Mangalore North,2014,322,,UI
Mangalore North,2014,323,,UI
Mangalore North,2014,324,,UI
Mangalore North,2014,325,,UI
Mangalore North,2014,326,,UI
Mangalore North,2014,327,,UI
Mangalore North,2014,328,,UI
Mangalore North,2014,329,,UI
Mangalore North,2014,330,,UI
Mangalore North,2014,331,,UI
Mangalore North,2014,332,,UI
Mangalore North,2014,333,,UI
Mangalore North,2014,334,,UI
Mangalore North,2014,335,,UI
Mangalore North,2014,336,,UI
Mangalore North,2014,337,,UI
Mangalore North,2014,338,,UI
Mangalore North,2014,339,,UI
Mangalore North,2014,340,2,PT
Mangalore North,2014,341,,UI
Mangalore North,2014,342,,UI
Mangalore North,2014,343,,UI
Mangalore North,2014,344,,UI
Mangalore North,2014,345,,UI
Mangalore North,2014,346,,UI
